brand,model,ram_gb,storage_gb,age_months,battery_health,condition,launch_price,price
Samsung,Galaxy S24+,12,512,41,76,Good,99999,24000.0
Samsung,Galaxy S23 Ultra,12,256,1,97,Good,124999,115500.0
Xiaomi,Poco F6,8,256,30,81,Excellent,29999,11200.0
Samsung,Galaxy Note 20 Ultra,12,512,43,72,Excellent,104999,25400.0
Apple,iPhone 16,8,256,26,71,Good,79900,35700.0
Google,Pixel 9,12,256,34,61,Excellent,79999,28400.0
Apple,iPhone 17 Pro Max,12,256,27,71,Excellent,169900,77900.0
Samsung,Galaxy M55,8,128,13,89,Good,26999,17000.0
Samsung,Galaxy S23 Ultra,12,256,16,84,Excellent,124999,78800.0
Samsung,Galaxy A35,8,128,22,79,Good,30999,13600.0
Samsung,Galaxy A35,8,256,40,66,Excellent,30999,8000.0
Xiaomi,Poco F6,8,256,38,75,Excellent,29999,8200.0
Google,Pixel 8a,8,128,45,72,Good,52999,12500.0
OnePlus,OnePlus 10 Pro,12,256,44,65,Poor,61999,9700.0
Samsung,Galaxy S22 Ultra,12,512,43,65,Good,109999,25700.0
Samsung,Galaxy A55,8,256,44,62,Good,39999,9300.0
Samsung,Galaxy S24+,12,256,44,68,Excellent,99999,23700.0
OnePlus,OnePlus 10 Pro,12,256,12,93,Good,61999,40800.0
Xiaomi,Poco X6 Pro,8,256,33,66,Good,25999,7400.0
OnePlus,OnePlus Open,16,512,18,83,Excellent,139999,77300.0
Samsung,Galaxy S23 Ultra,12,1024,15,87,Good,124999,73000.0
Xiaomi,Redmi Note 13 Pro,8,256,39,70,Excellent,25999,6700.0
Samsung,Galaxy Note 20 Ultra,12,256,20,88,Good,104999,53600.0
Samsung,Galaxy S23 Ultra,12,1024,7,85,Excellent,124999,97300.0
OnePlus,OnePlus Open,16,512,4,93,Fair,139999,102100.0
Google,Pixel 7a,8,128,46,74,Excellent,43999,10800.0
OnePlus,OnePlus Open,16,512,45,69,Good,139999,29700.0
Apple,iPhone 17 Pro,12,512,45,72,Excellent,144900,37300.0
Samsung,Galaxy Z Fold 5,12,256,30,70,Good,154999,52700.0
Samsung,Galaxy S24+,12,256,33,86,Excellent,99999,36600.0
Apple,iPhone 17 Pro,12,512,34,69,Excellent,144900,54700.0
Samsung,Galaxy S24+,12,512,46,73,Good,99999,20500.0
OnePlus,OnePlus 10 Pro,12,256,38,65,Excellent,61999,17300.0
Xiaomi,Poco X6 Pro,8,256,29,82,Fair,25999,8200.0
Samsung,Galaxy S24 Ultra,12,256,46,57,Good,129999,28300.0
Xiaomi,Redmi Note 13 Pro,8,256,23,74,Excellent,25999,11100.0
Samsung,Galaxy M55,8,128,3,96,Excellent,26999,25900.0
Samsung,Galaxy A55,8,256,1,99,Excellent,39999,39600.0
Google,Pixel 8 Pro,12,256,18,82,Good,106999,57500.0
Xiaomi,Poco F6,8,256,36,74,Good,29999,8000.0
Samsung,Galaxy S24+,12,256,9,90,Good,99999,75400.0
Samsung,Galaxy Note 20 Ultra,12,256,8,83,Excellent,104999,79800.0
Apple,iPhone 17 Pro Max,12,256,47,60,Fair,169900,33300.0
Google,Pixel 8a,8,128,20,82,Fair,52999,25300.0
Samsung,Galaxy S22 Ultra,12,1024,25,82,Good,109999,48700.0
Apple,iPhone 16 Plus,8,512,10,99,Good,89900,72100.0
Xiaomi,Redmi Note 13 Pro,8,256,30,74,Good,25999,8200.0
Apple,iPhone 16,8,128,32,87,Good,79900,30700.0
Xiaomi,Redmi Note 12 Pro,8,256,44,75,Excellent,23999,5200.0
OnePlus,OnePlus 10 Pro,12,256,14,91,Fair,61999,33300.0
Samsung,Galaxy A55,8,128,24,76,Good,39999,16400.0
Apple,iPhone 16,8,128,33,64,Good,79900,28800.0
Xiaomi,Poco X6 Pro,8,256,7,90,Good,25999,17900.0
Samsung,Galaxy M55,8,256,15,81,Excellent,26999,17100.0
Apple,iPhone 17,8,512,46,74,Excellent,89900,23400.0
Google,Pixel 6a,6,128,29,75,Excellent,29999,12400.0
Samsung,Galaxy A35,8,128,42,64,Fair,30999,6300.0
OnePlus,OnePlus 10 Pro,12,256,19,81,Good,61999,31600.0
Samsung,Galaxy A35,8,256,32,80,Excellent,30999,11700.0
Samsung,Galaxy Z Flip 5,8,512,11,83,Fair,99999,55000.0
Apple,iPhone 17 Pro Max,12,256,19,87,Good,169900,98100.0
Apple,iPhone 17 Pro Max,12,256,33,71,Poor,169900,42800.0
Google,Pixel 8 Pro,12,512,12,74,Poor,106999,47800.0
Samsung,Galaxy A35,8,256,18,83,Good,30999,16100.0
Samsung,Galaxy F54,8,256,5,95,Good,29999,23900.0
Samsung,Galaxy Z Flip 5,8,256,10,80,Excellent,99999,71800.0
Samsung,Galaxy S24 Ultra,12,512,26,80,Excellent,129999,57000.0
Samsung,Galaxy F54,8,256,36,82,Good,29999,9200.0
Samsung,Galaxy M55,8,256,15,91,Excellent,26999,18000.0
Samsung,Galaxy Note 20 Ultra,12,512,26,71,Excellent,104999,43700.0
Samsung,Galaxy Z Fold 5,12,512,20,89,Excellent,154999,82000.0
Xiaomi,Poco F6,8,256,17,75,Excellent,29999,14700.0
OnePlus,OnePlus 10 Pro,8,128,30,71,Good,61999,20200.0
Xiaomi,Redmi Note 13 Pro,8,256,40,66,Good,25999,5700.0
Apple,iPhone 16,8,256,12,94,Excellent,79900,65900.0
Samsung,Galaxy A35,8,128,47,71,Fair,30999,5500.0
OnePlus,OnePlus 10 Pro,8,128,25,77,Good,61999,24900.0
Xiaomi,Redmi Note 13 Pro+,8,256,37,76,Excellent,31999,8900.0
Xiaomi,Redmi Note 13 Pro,8,128,12,75,Excellent,25999,15000.0
Samsung,Galaxy S23 Ultra,12,1024,45,68,Excellent,124999,29500.0
Xiaomi,Redmi Note 12 Pro,8,256,6,90,Poor,23999,12900.0
Samsung,Galaxy F54,8,256,6,87,Excellent,29999,24100.0
Samsung,Galaxy F54,8,256,26,85,Excellent,29999,14000.0
Samsung,Galaxy A55,8,256,27,74,Fair,39999,12600.0
Google,Pixel 8,8,128,25,79,Good,75999,31900.0
Samsung,Galaxy S24,8,128,40,68,Good,79999,21000.0
OnePlus,OnePlus 10 Pro,12,256,11,87,Good,61999,39600.0
Samsung,Galaxy S22 Ultra,12,256,11,90,Excellent,109999,80100.0
Samsung,Galaxy Z Fold 5,12,512,35,86,Good,154999,48300.0
Samsung,Galaxy Z Flip 5,8,512,10,90,Excellent,99999,74100.0
OnePlus,OnePlus Open,16,1024,37,67,Fair,139999,32400.0
Samsung,Galaxy S22 Ultra,12,512,40,67,Good,109999,27300.0
Samsung,Galaxy F54,8,256,11,90,Good,29999,19700.0
Samsung,Galaxy F54,8,256,40,77,Excellent,29999,8500.0
Google,Pixel 7a,8,128,47,57,Fair,43999,8500.0
Samsung,Galaxy S23 FE,8,256,4,90,Excellent,59999,54800.0
Xiaomi,Redmi Note 13 Pro,8,128,18,80,Excellent,25999,13800.0
Xiaomi,Redmi Note 13 Pro+,8,256,46,70,Excellent,31999,7000.0
Samsung,Galaxy S22 Ultra,12,1024,11,80,Fair,109999,64600.0
Samsung,Galaxy F54,8,256,34,77,Excellent,29999,9600.0
Samsung,Galaxy A55,8,256,7,89,Excellent,39999,31000.0
Xiaomi,Poco F6,8,256,4,94,Good,29999,23200.0
Apple,iPhone 17 Pro,12,256,17,78,Fair,144900,70300.0
Samsung,Galaxy A35,8,256,48,65,Excellent,30999,6800.0
Samsung,Galaxy Z Flip 5,8,512,23,86,Good,99999,47700.0
Samsung,Galaxy S22 Ultra,12,1024,24,86,Good,109999,50000.0
Samsung,Galaxy S22 Ultra,12,512,38,76,Poor,109999,19900.0
Google,Pixel 7a,8,128,10,94,Fair,43999,27500.0
Samsung,Galaxy S23 Ultra,12,512,46,70,Excellent,124999,29400.0
Xiaomi,Redmi Note 13 Pro,8,256,30,89,Good,25999,8900.0
Xiaomi,Redmi Note 12 Pro,8,256,20,82,Fair,23999,9600.0
Samsung,Galaxy M55,8,128,26,87,Excellent,26999,11600.0
Xiaomi,Redmi Note 12 Pro,8,256,39,66,Excellent,23999,6000.0
Apple,iPhone 16 Plus,8,128,36,82,Excellent,89900,33800.0
Xiaomi,Redmi Note 13 Pro+,8,256,19,87,Good,31999,14800.0
Samsung,Galaxy A35,8,256,37,72,Good,30999,8600.0
Xiaomi,Redmi Note 13 Pro,8,256,24,86,Good,25999,10200.0
Google,Pixel 8a,8,256,47,61,Fair,52999,9600.0
Samsung,Galaxy Note 20 Ultra,12,512,48,56,Fair,104999,18300.0
Samsung,Galaxy S23 FE,8,256,3,86,Poor,59999,35700.0
Samsung,Galaxy S22 Ultra,12,1024,36,87,Poor,109999,23000.0
Apple,iPhone 17 Plus,8,256,31,89,Fair,99900,36200.0
OnePlus,OnePlus 10 Pro,12,256,42,70,Good,61999,14400.0
Apple,iPhone 17 Pro,12,256,6,97,Excellent,144900,135700.0
Samsung,Galaxy F54,8,256,17,85,Excellent,29999,18500.0
Samsung,Galaxy M55,8,128,39,65,Excellent,26999,7300.0
Google,Pixel 8,8,256,7,89,Fair,75999,50200.0
Samsung,Galaxy Note 20 Ultra,12,256,16,89,Good,104999,59200.0
Samsung,Galaxy A55,8,256,34,82,Excellent,39999,14300.0
Samsung,Galaxy S23 Ultra,12,512,48,63,Good,124999,24700.0
Samsung,Galaxy S23 FE,8,256,31,83,Excellent,59999,23000.0
Google,Pixel 8a,8,256,28,67,Excellent,52999,22300.0
Apple,iPhone 17 Plus,8,256,46,67,Good,99900,24300.0
OnePlus,OnePlus Open,16,512,28,80,Good,139999,53200.0
Xiaomi,Redmi Note 13 Pro,8,256,19,94,Good,25999,13000.0
Google,Pixel 9,12,256,15,87,Good,79999,50500.0
Samsung,Galaxy Z Fold 5,12,1024,28,90,Good,154999,60800.0
Google,Pixel 6a,6,128,39,72,Good,29999,7800.0
Apple,iPhone 17 Pro,12,256,31,76,Excellent,144900,56600.0
Xiaomi,Redmi Note 13 Pro,8,128,4,96,Fair,25999,18500.0
Xiaomi,Redmi Note 13 Pro,8,128,10,86,Fair,25999,13500.0
Samsung,Galaxy Z Fold 5,12,512,36,75,Good,154999,45300.0
Xiaomi,Poco X6 Pro,8,256,4,99,Excellent,25999,22500.0
Xiaomi,Redmi Note 12 Pro,8,256,13,73,Excellent,23999,13500.0
Samsung,Galaxy S23 FE,8,128,6,96,Fair,59999,42200.0
Apple,iPhone 16 Plus,8,128,46,67,Excellent,89900,24000.0
Samsung,Galaxy M55,8,128,7,83,Good,26999,20900.0
Samsung,Galaxy S22 Ultra,12,1024,44,68,Fair,109999,21100.0
Samsung,Galaxy M55,8,256,29,80,Good,26999,10300.0
Samsung,Galaxy A55,8,128,29,68,Good,39999,14600.0
Samsung,Galaxy S24+,12,256,7,91,Good,99999,81400.0
Xiaomi,Redmi Note 13 Pro,8,128,47,70,Excellent,25999,5000.0
OnePlus,OnePlus 10 Pro,8,128,42,69,Excellent,61999,16000.0
Xiaomi,Redmi Note 12 Pro,8,256,7,94,Excellent,23999,18500.0
Xiaomi,Redmi Note 12 Pro,6,128,13,79,Excellent,23999,14200.0
Samsung,Galaxy S22 Ultra,12,512,25,84,Good,109999,47000.0
Samsung,Galaxy S24 Ultra,12,512,42,65,Good,129999,30600.0
Xiaomi,Poco F6,8,256,30,81,Fair,29999,9000.0
Samsung,Galaxy S22 Ultra,12,512,11,88,Good,109999,72400.0
Xiaomi,Poco F6,8,256,34,79,Good,29999,8600.0
Samsung,Galaxy S23 Ultra,12,512,5,91,Good,124999,103100.0
Samsung,Galaxy S24+,12,512,22,73,Fair,99999,38500.0
Samsung,Galaxy Note 20 Ultra,12,512,7,96,Poor,104999,57600.0
Samsung,Galaxy F54,8,256,38,73,Fair,29999,6800.0
Samsung,Galaxy Note 20 Ultra,12,256,27,85,Good,104999,42900.0
Xiaomi,Poco F6,8,256,42,70,Excellent,29999,6700.0
Apple,iPhone 16 Plus,8,128,5,98,Good,89900,85100.0
Samsung,Galaxy A35,8,256,2,92,Good,30999,26800.0
Xiaomi,Redmi Note 13 Pro,8,128,25,81,Excellent,25999,11100.0
OnePlus,OnePlus Open,16,1024,10,86,Good,139999,96400.0
Xiaomi,Poco X6 Pro,8,256,21,76,Excellent,25999,11400.0
Samsung,Galaxy A55,8,128,19,88,Excellent,39999,22000.0
Samsung,Galaxy Z Flip 5,8,256,45,64,Good,99999,22500.0
Google,Pixel 6a,6,128,13,94,Good,29999,20500.0
Samsung,Galaxy S23 FE,8,128,42,71,Good,59999,14600.0
Samsung,Galaxy Z Fold 5,12,1024,16,85,Fair,154999,75800.0
Samsung,Galaxy Z Flip 5,8,256,45,65,Excellent,99999,23100.0
Samsung,Galaxy S23 Ultra,12,1024,25,85,Good,124999,51000.0
Google,Pixel 7 Pro,12,128,33,74,Good,84999,27700.0
Samsung,Galaxy S23 FE,8,256,25,72,Excellent,59999,24800.0
Samsung,Galaxy S22 Ultra,12,256,34,77,Good,109999,34200.0
Samsung,Galaxy S23 FE,8,128,16,89,Good,59999,32700.0
OnePlus,OnePlus 10 Pro,12,256,16,99,Fair,61999,30000.0
Samsung,Galaxy S23 Ultra,12,256,10,79,Good,124999,77700.0
Samsung,Galaxy S22 Ultra,12,512,21,82,Excellent,109999,58600.0
Samsung,Galaxy S24 Ultra,12,1024,18,78,Excellent,129999,68200.0
Xiaomi,Redmi Note 12 Pro,8,256,45,71,Excellent,23999,5000.0
Xiaomi,Redmi Note 13 Pro,8,128,11,84,Good,25999,15600.0
OnePlus,OnePlus Open,16,1024,29,78,Good,139999,50100.0
Samsung,Galaxy M55,8,128,35,67,Excellent,26999,9000.0
Google,Pixel 8a,8,256,8,92,Good,52999,41700.0
OnePlus,OnePlus 10 Pro,8,128,47,68,Excellent,61999,12900.0
Samsung,Galaxy S24 Ultra,12,512,30,73,Excellent,129999,47000.0
Samsung,Galaxy Z Flip 5,8,512,13,90,Excellent,99999,73100.0
Samsung,Galaxy S23 Ultra,12,1024,20,79,Good,124999,57700.0
Samsung,Galaxy S22 Ultra,12,512,35,66,Excellent,109999,36700.0
Samsung,Galaxy S24+,12,512,42,66,Excellent,99999,26600.0
Xiaomi,Redmi Note 13 Pro,8,256,17,82,Excellent,25999,14300.0
Apple,iPhone 17 Pro,12,512,16,82,Fair,144900,82400.0
Samsung,Galaxy M55,8,128,12,96,Good,26999,18800.0
Xiaomi,Poco X6 Pro,8,256,33,79,Excellent,25999,8200.0
Samsung,Galaxy S22 Ultra,12,1024,26,95,Excellent,109999,52000.0
Samsung,Galaxy Z Flip 5,8,512,13,83,Fair,99999,55900.0
Xiaomi,Poco X6 Pro,8,256,8,91,Excellent,25999,19100.0
Apple,iPhone 16,8,256,7,87,Excellent,79900,73300.0
Google,Pixel 9 Pro XL,16,512,28,82,Excellent,124999,56100.0
Samsung,Galaxy S22 Ultra,12,512,43,63,Excellent,109999,27700.0
Samsung,Galaxy Z Flip 5,8,512,7,75,Excellent,99999,74300.0
Samsung,Galaxy S22 Ultra,12,256,8,90,Good,109999,79200.0
Samsung,Galaxy F54,8,256,24,80,Excellent,29999,14200.0
Samsung,Galaxy A55,8,128,23,85,Fair,39999,15900.0
Samsung,Galaxy Z Fold 5,12,256,48,60,Good,154999,29300.0
Samsung,Galaxy S23 FE,8,128,5,89,Poor,59999,34600.0
Samsung,Galaxy F54,8,256,3,93,Poor,29999,17800.0
Google,Pixel 8,8,256,14,86,Fair,75999,41100.0
Xiaomi,Redmi Note 13 Pro,8,256,41,79,Good,25999,5900.0
Xiaomi,Redmi Note 13 Pro+,8,256,32,76,Fair,31999,8100.0
OnePlus,OnePlus 10 Pro,12,256,36,76,Poor,61999,12500.0
Samsung,Galaxy S24 Ultra,12,256,11,87,Good,129999,82100.0
Samsung,Galaxy S23 Ultra,12,256,18,86,Excellent,124999,69300.0
Samsung,Galaxy S23 FE,8,256,20,79,Excellent,59999,29500.0
Samsung,Galaxy S24+,12,512,17,81,Excellent,99999,60800.0
Samsung,Galaxy M55,8,128,10,89,Fair,26999,16300.0
Samsung,Galaxy S23 FE,8,128,26,74,Excellent,59999,25200.0
Xiaomi,Redmi Note 13 Pro,8,128,1,100,Excellent,25999,24800.0
Samsung,Galaxy S24+,12,512,22,85,Good,99999,47800.0
Samsung,Galaxy M55,8,128,34,80,Fair,26999,7400.0
Samsung,Galaxy S24+,12,256,16,76,Excellent,99999,54200.0
OnePlus,OnePlus Open,16,512,46,70,Excellent,139999,32400.0
OnePlus,OnePlus 10 Pro,8,128,27,68,Good,61999,22100.0
Samsung,Galaxy S24,8,256,34,66,Fair,79999,21200.0
Google,Pixel 9 Pro XL,16,512,7,100,Good,124999,100100.0
Xiaomi,Poco X6 Pro,8,256,41,68,Excellent,25999,6200.0
Apple,iPhone 16,8,128,40,66,Good,79900,23500.0
Samsung,Galaxy A55,8,256,41,64,Good,39999,9400.0
Samsung,Galaxy S24 Ultra,12,256,31,70,Excellent,129999,44400.0
Samsung,Galaxy S23 Ultra,12,512,24,72,Good,124999,51900.0
Xiaomi,Redmi Note 13 Pro,8,256,32,74,Good,25999,7300.0
Samsung,Galaxy S22 Ultra,12,1024,4,94,Good,109999,93700.0
Samsung,Galaxy S24,8,256,19,82,Good,79999,41800.0
Samsung,Galaxy Note 20 Ultra,12,256,6,87,Excellent,104999,91200.0
Samsung,Galaxy S24+,12,256,1,90,Excellent,99999,98200.0
Xiaomi,Redmi Note 13 Pro,8,256,14,77,Excellent,25999,14700.0
OnePlus,OnePlus 10 Pro,8,128,44,77,Good,61999,13600.0
Samsung,Galaxy S22 Ultra,12,1024,33,75,Fair,109999,29900.0
Samsung,Galaxy S24 Ultra,12,256,14,92,Good,129999,81300.0
OnePlus,OnePlus 10 Pro,8,128,48,59,Good,61999,11700.0
Xiaomi,Redmi Note 13 Pro,8,128,15,88,Excellent,25999,14800.0
Samsung,Galaxy S22 Ultra,12,256,3,89,Excellent,109999,102000.0
Samsung,Galaxy S24+,12,256,27,77,Excellent,99999,42500.0
Xiaomi,Poco X6 Pro,8,256,1,86,Good,25999,21800.0
Samsung,Galaxy A55,8,128,30,83,Fair,39999,12300.0
Apple,iPhone 17 Pro Max,12,256,15,84,Fair,169900,96200.0
Xiaomi,Redmi Note 13 Pro+,8,256,24,93,Fair,31999,12000.0
Apple,iPhone 16 Plus,8,256,16,87,Excellent,89900,64100.0
Google,Pixel 7 Pro,12,128,23,90,Good,84999,43400.0
Apple,iPhone 17 Pro Max,12,1024,43,78,Good,169900,42200.0
Xiaomi,Poco F6,8,256,6,98,Good,29999,22000.0
Samsung,Galaxy S23 Ultra,12,1024,30,83,Excellent,124999,49100.0
Xiaomi,Redmi Note 12 Pro,6,128,28,77,Fair,23999,7200.0
Xiaomi,Poco F6,8,256,22,79,Excellent,29999,12600.0
Samsung,Galaxy Z Flip 5,8,256,7,91,Good,99999,77400.0
Samsung,Galaxy S23 Ultra,12,512,26,86,Poor,124999,36400.0
Google,Pixel 8a,8,128,42,77,Fair,52999,10900.0
Samsung,Galaxy A55,8,128,20,82,Excellent,39999,22300.0
Xiaomi,Redmi Note 12 Pro,8,256,28,83,Fair,23999,7400.0
Xiaomi,Redmi Note 13 Pro,8,128,37,80,Excellent,25999,7800.0
Samsung,Galaxy S23 Ultra,12,256,12,84,Excellent,124999,82800.0
Xiaomi,Poco X6 Pro,8,256,27,87,Excellent,25999,10500.0
Samsung,Galaxy Z Fold 5,12,512,31,79,Fair,154999,45000.0
Samsung,Galaxy Z Flip 5,8,512,44,65,Good,99999,22700.0
Google,Pixel 8a,8,128,25,89,Fair,52999,20900.0
Samsung,Galaxy S24,8,128,45,68,Good,79999,17900.0
Google,Pixel 7 Pro,12,128,38,73,Good,84999,23300.0
Samsung,Galaxy S24+,12,256,15,78,Good,99999,56400.0
Google,Pixel 9,12,128,12,100,Good,79999,58800.0
Google,Pixel 9,12,256,5,79,Good,79999,59100.0
Samsung,Galaxy S23 FE,8,256,14,93,Poor,59999,27700.0
Samsung,Galaxy S24+,12,256,40,70,Excellent,99999,27100.0
Samsung,Galaxy M55,8,256,5,92,Excellent,26999,24000.0
Samsung,Galaxy S23 Ultra,12,1024,1,85,Good,124999,105700.0
Samsung,Galaxy S23 FE,8,128,23,84,Excellent,59999,30500.0
Samsung,Galaxy Z Flip 5,8,512,19,93,Fair,99999,46700.0
Apple,iPhone 17 Pro,12,256,7,89,Excellent,144900,129500.0
OnePlus,OnePlus Open,16,1024,33,76,Fair,139999,38100.0
Samsung,Galaxy A35,8,256,16,92,Good,30999,19200.0
Samsung,Galaxy S22 Ultra,12,256,15,89,Fair,109999,54700.0
Samsung,Galaxy S23 Ultra,12,256,7,85,Good,124999,93700.0
Samsung,Galaxy S23 Ultra,12,1024,35,84,Good,124999,38900.0
Samsung,Galaxy A35,8,128,22,82,Excellent,30999,15400.0
Samsung,Galaxy S23 FE,8,128,9,91,Excellent,59999,49100.0
Google,Pixel 9,12,256,25,77,Excellent,79999,36400.0
Google,Pixel 8a,8,128,1,100,Excellent,52999,56600.0
Samsung,Galaxy A35,8,128,34,69,Good,30999,9500.0
Samsung,Galaxy Z Flip 5,8,256,45,73,Good,99999,21700.0
Google,Pixel 8a,8,128,24,77,Good,52999,21800.0
Samsung,Galaxy F54,8,256,34,76,Fair,29999,7600.0
Xiaomi,Redmi Note 12 Pro,6,128,30,74,Good,23999,7400.0
Apple,iPhone 17 Pro,12,256,29,74,Fair,144900,50100.0
Samsung,Galaxy S23 FE,8,256,43,70,Good,59999,13500.0
OnePlus,OnePlus 10 Pro,8,128,10,91,Excellent,61999,46700.0
Samsung,Galaxy S24,8,256,5,90,Good,79999,67200.0
Samsung,Galaxy F54,8,256,32,61,Poor,29999,6600.0
Samsung,Galaxy F54,8,256,34,78,Excellent,29999,10100.0
Xiaomi,Poco F6,8,256,34,72,Excellent,29999,9100.0
Samsung,Galaxy Z Fold 5,12,1024,12,81,Good,154999,98400.0
Google,Pixel 9 Pro XL,16,256,28,92,Fair,124999,47900.0
Samsung,Galaxy S22 Ultra,12,256,48,69,Excellent,109999,24100.0
Samsung,Galaxy S24 Ultra,12,256,45,75,Poor,129999,19400.0
Samsung,Galaxy M55,8,128,42,64,Excellent,26999,6800.0
Samsung,Galaxy S24 Ultra,12,256,1,96,Excellent,129999,136800.0
Google,Pixel 8,8,256,22,78,Good,75999,34400.0
OnePlus,OnePlus Open,16,512,14,89,Good,139999,84700.0
Samsung,Galaxy A55,8,128,30,80,Excellent,39999,16200.0
Apple,iPhone 17 Plus,8,256,25,98,Excellent,99900,57400.0
Samsung,Galaxy Z Flip 5,8,256,6,97,Good,99999,83800.0
Samsung,Galaxy Z Fold 5,12,512,9,89,Good,154999,112000.0
Samsung,Galaxy A55,8,256,31,75,Excellent,39999,14100.0
Xiaomi,Poco X6 Pro,8,256,47,75,Excellent,25999,5200.0
OnePlus,OnePlus Open,16,512,17,81,Good,139999,76700.0
Samsung,Galaxy Z Flip 5,8,256,4,98,Excellent,99999,91900.0
Samsung,Galaxy Z Fold 5,12,256,22,77,Poor,154999,45800.0
Xiaomi,Poco F6,8,256,8,88,Excellent,29999,20600.0
Apple,iPhone 17 Pro,12,1024,46,58,Excellent,144900,37800.0
Google,Pixel 8 Pro,12,256,4,96,Poor,106999,65200.0
Xiaomi,Poco F6,8,256,23,93,Excellent,29999,13900.0
Samsung,Galaxy S23 FE,8,128,30,81,Poor,59999,15300.0
Samsung,Galaxy A35,8,256,7,91,Excellent,30999,25300.0
Samsung,Galaxy M55,8,128,37,73,Excellent,26999,8200.0
Google,Pixel 6a,6,128,19,81,Excellent,29999,17600.0
Samsung,Galaxy Note 20 Ultra,12,512,43,77,Good,104999,22900.0
Xiaomi,Redmi Note 13 Pro,8,128,45,61,Good,25999,5400.0
Samsung,Galaxy S24+,12,256,43,74,Excellent,99999,24500.0
Samsung,Galaxy Note 20 Ultra,12,512,11,92,Good,104999,75300.0
Samsung,Galaxy Z Fold 5,12,1024,1,93,Good,154999,140600.0
Google,Pixel 8a,8,256,13,86,Fair,52999,28600.0
OnePlus,OnePlus Open,16,512,33,74,Fair,139999,36000.0
OnePlus,OnePlus 10 Pro,12,256,14,90,Good,61999,39000.0
Samsung,Galaxy Note 20 Ultra,12,256,19,77,Good,104999,48300.0
Xiaomi,Redmi Note 12 Pro,8,256,34,72,Excellent,23999,6900.0
Apple,iPhone 17 Pro Max,12,512,27,88,Excellent,169900,83500.0
Samsung,Galaxy S24+,12,512,34,73,Good,99999,28900.0
Xiaomi,Poco X6 Pro,8,256,9,91,Excellent,25999,18400.0
Samsung,Galaxy A35,8,256,14,81,Excellent,30999,19800.0
Xiaomi,Poco X6 Pro,8,256,10,99,Fair,25999,15400.0
Samsung,Galaxy S23 Ultra,12,1024,17,86,Good,124999,65700.0
Samsung,Galaxy S24,8,128,44,60,Fair,79999,15700.0
Apple,iPhone 16,8,512,44,62,Excellent,79900,20700.0
Xiaomi,Poco X6 Pro,8,256,24,76,Good,25999,9700.0
Samsung,Galaxy S24+,12,512,17,84,Good,99999,52700.0
Samsung,Galaxy S24 Ultra,12,512,39,73,Good,129999,35300.0
Samsung,Galaxy A35,8,128,8,100,Excellent,30999,26200.0
Samsung,Galaxy S22 Ultra,12,512,10,90,Fair,109999,70400.0
Apple,iPhone 16,8,128,44,72,Excellent,79900,21800.0
Samsung,Galaxy F54,8,256,33,78,Fair,29999,7900.0
Samsung,Galaxy S24 Ultra,12,512,37,91,Excellent,129999,45700.0
Apple,iPhone 16,8,512,7,100,Good,79900,71100.0
Samsung,Galaxy M55,8,128,30,80,Good,26999,10400.0
Xiaomi,Redmi Note 13 Pro,8,256,29,77,Excellent,25999,9000.0
Xiaomi,Poco F6,8,256,7,89,Good,29999,20900.0
Apple,iPhone 17 Plus,8,256,38,57,Excellent,99900,31700.0
Google,Pixel 6a,6,128,20,80,Fair,29999,13500.0
Samsung,Galaxy S24 Ultra,12,256,1,100,Good,129999,121000.0
Apple,iPhone 16 Plus,8,512,2,97,Excellent,89900,97400.0
Apple,iPhone 17 Pro,12,1024,7,97,Fair,144900,110300.0
Google,Pixel 8 Pro,12,256,45,57,Fair,106999,21100.0
Samsung,Galaxy S23 FE,8,256,26,67,Good,59999,22300.0
Samsung,Galaxy Z Fold 5,12,1024,30,77,Excellent,154999,56100.0
Samsung,Galaxy Z Fold 5,12,256,25,69,Good,154999,64200.0
Samsung,Galaxy S22 Ultra,12,1024,20,91,Poor,109999,41600.0
Samsung,Galaxy S23 FE,8,256,3,100,Excellent,59999,55100.0
Samsung,Galaxy A55,8,256,28,82,Good,39999,15400.0
Samsung,Galaxy A35,8,256,3,90,Good,30999,27500.0
Google,Pixel 8,8,256,34,69,Poor,75999,17000.0
Samsung,Galaxy A35,8,256,11,80,Good,30999,19800.0
Samsung,Galaxy S24,8,128,27,78,Good,79999,29600.0
Xiaomi,Poco F6,8,256,38,78,Excellent,29999,8200.0
Samsung,Galaxy Z Fold 5,12,512,40,57,Fair,154999,32700.0
Xiaomi,Poco F6,8,256,2,100,Fair,29999,21800.0
Samsung,Galaxy S24,8,128,17,80,Excellent,79999,49400.0
Samsung,Galaxy Note 20 Ultra,12,256,36,71,Excellent,104999,32300.0
Google,Pixel 8 Pro,12,256,17,76,Excellent,106999,63500.0
OnePlus,OnePlus 10 Pro,8,128,10,92,Excellent,61999,48900.0
Xiaomi,Redmi Note 13 Pro,8,128,32,76,Excellent,25999,8700.0
Samsung,Galaxy Z Flip 5,8,512,18,78,Fair,99999,42000.0
OnePlus,OnePlus 10 Pro,12,256,19,81,Excellent,61999,33100.0
Samsung,Galaxy A55,8,256,27,87,Fair,39999,13600.0
Samsung,Galaxy A55,8,256,4,89,Excellent,39999,36900.0
Samsung,Galaxy S24 Ultra,12,256,48,67,Excellent,129999,26800.0
